fecha_snapshot,marca_temporal_extraccion,id_producto,id_ubicacion,precio,precio_referencia,cantidad_unidad,formato_cantidad,es_novedad,disponible
2026-07-05,2026-07-05T08:29:46.090713+00:00,10502,alicante_03001,1.79,1.19,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10504,alicante_03001,11.82,1.31,9.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10505,alicante_03001,10.74,1.19,9.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10506,alicante_03001,1.97,1.31,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10516,alicante_03001,10.38,1.15,9.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10530,alicante_03001,7.74,1.29,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10531,alicante_03001,7.02,1.17,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10532,alicante_03001,6.78,1.13,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10533,alicante_03001,9.36,1.04,9.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10540,alicante_03001,1.56,1.04,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10541,alicante_03001,8.7,0.97,9.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10542,alicante_03001,1.45,0.97,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10543,alicante_03001,8.52,0.95,9.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10544,alicante_03001,1.42,0.95,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10545,alicante_03001,9.72,1.08,9.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10546,alicante_03001,1.62,1.08,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10599,alicante_03001,1.73,1.15,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10617,alicante_03001,1.29,1.29,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10642,alicante_03001,0.75,3.0,0.25,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10644,alicante_03001,0.75,3.0,0.25,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10666,alicante_03001,0.75,3.0,0.25,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10672,alicante_03001,0.75,3.0,0.25,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10676,alicante_03001,8.1,1.35,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10678,alicante_03001,1.35,1.35,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10683,alicante_03001,6.3,1.05,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10685,alicante_03001,1.05,1.05,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10686,alicante_03001,6.12,1.02,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10687,alicante_03001,1.02,1.02,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10688,alicante_03001,0.9,3.6,0.25,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10698,alicante_03001,6.18,1.03,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10699,alicante_03001,1.03,1.03,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10712,alicante_03001,1.17,1.17,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10721,alicante_03001,5.64,0.94,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10722,alicante_03001,0.94,0.94,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10723,alicante_03001,1.79,1.79,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10726,alicante_03001,10.74,1.79,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10730,alicante_03001,5.46,0.91,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10731,alicante_03001,0.91,0.91,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10732,alicante_03001,1.9,1.58,1.2,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10781,alicante_03001,1.89,1.89,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10783,alicante_03001,1.71,1.43,1.2,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10794,alicante_03001,1.64,1.37,1.2,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10801,alicante_03001,1.13,1.13,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10806,alicante_03001,11.82,1.97,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10812,alicante_03001,1.97,1.97,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10814,alicante_03001,7.8,1.3,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10820,alicante_03001,11.34,1.89,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10826,alicante_03001,1.3,1.3,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10845,alicante_03001,7.02,1.17,6.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10846,alicante_03001,1.17,1.17,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10869,alicante_03001,1.5,1.5,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10884,alicante_03001,1.69,1.69,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10922,alicante_03001,1.09,1.09,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,10933,alicante_03001,1.15,1.15,1.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11049,alicante_03001,1.1,55.0,0.02,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11051,alicante_03001,1.2,60.0,0.02,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11076,alicante_03001,10.0,10.0,1.0,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11097,alicante_03001,1.0,0.67,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11101,alicante_03001,8.5,42.5,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11104,alicante_03001,5.4,54.0,0.1,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11111,alicante_03001,5.4,54.0,0.1,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11123,alicante_03001,2.9,36.25,0.08,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11136,alicante_03001,8.5,42.5,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11168,alicante_03001,0.65,24.07,0.027,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11171,alicante_03001,2.5,10.0,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11172,alicante_03001,2.5,10.0,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11175,alicante_03001,1.35,33.75,0.04,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11178,alicante_03001,4.5,9.0,0.5,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11187,alicante_03001,2.15,14.33,0.15,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11307,alicante_03001,1.5,41.67,0.036,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11319,alicante_03001,1.5,41.67,0.036,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11400,alicante_03001,1.35,33.75,0.04,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11408,alicante_03001,1.05,35.0,0.03,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11415,alicante_03001,1.4,46.67,0.03,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11427,alicante_03001,1.05,35.0,0.03,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11430,alicante_03001,0.85,32.69,0.026,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11431,alicante_03001,0.85,35.42,0.024,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11433,alicante_03001,1.15,28.75,0.04,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11438,alicante_03001,1.35,39.71,0.034,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11447,alicante_03001,1.05,35.0,0.03,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11453,alicante_03001,1.05,43.75,0.024,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11454,alicante_03001,1.15,44.23,0.026,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11468,alicante_03001,1.05,26.25,0.04,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11470,alicante_03001,1.05,35.0,0.03,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11489,alicante_03001,1.6,64.0,0.025,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11507,alicante_03001,2.5,20.0,0.125,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11509,alicante_03001,0.9,0.6,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11511,alicante_03001,2.5,12.5,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11513,alicante_03001,1.7,5.67,0.3,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11516,alicante_03001,2.6,8.67,0.3,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11522,alicante_03001,1.0,10.0,0.1,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11523,alicante_03001,1.4,0.14,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11529,alicante_03001,1.25,1.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11530,alicante_03001,1.25,1.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11531,alicante_03001,1.25,1.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11532,alicante_03001,1.25,1.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11533,alicante_03001,1.25,1.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11534,alicante_03001,1.25,1.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11535,alicante_03001,1.25,1.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11536,alicante_03001,1.25,1.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11537,alicante_03001,1.25,1.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11538,alicante_03001,1.25,1.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11550,alicante_03001,1.4,2.86,0.49,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11551,alicante_03001,1.35,2.76,0.49,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11552,alicante_03001,1.5,3.06,0.49,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11553,alicante_03001,20.95,0.36,58.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11556,alicante_03001,18.95,0.39,48.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11564,alicante_03001,1.3,0.87,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11565,alicante_03001,1.45,3.45,0.42,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11567,alicante_03001,4.95,12.38,0.4,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11585,alicante_03001,1.9,4.75,0.4,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11586,alicante_03001,6.0,60.0,0.1,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11600,alicante_03001,2.55,8.5,0.3,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11606,alicante_03001,3.0,0.25,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11607,alicante_03001,3.2,0.27,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11609,alicante_03001,1.85,4.63,0.4,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11617,alicante_03001,1.9,4.22,0.45,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11622,alicante_03001,3.0,4.0,0.75,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11628,alicante_03001,1.7,4.86,0.35,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11629,alicante_03001,4.0,133.33,0.03,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11630,alicante_03001,2.35,5.88,0.4,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11636,alicante_03001,4.0,4.0,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11638,alicante_03001,4.0,4.0,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11641,alicante_03001,4.0,4.0,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11642,alicante_03001,4.0,4.0,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11643,alicante_03001,4.0,4.0,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11646,alicante_03001,0.55,7.64,0.072,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11653,alicante_03001,1.0,0.1,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11661,alicante_03001,1.8,1.13,1.6,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11663,alicante_03001,4.5,4.5,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11664,alicante_03001,3.4,1.13,3.0,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11670,alicante_03001,2.6,5.53,0.47,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11672,alicante_03001,4.14,14.8,0.28,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11681,alicante_03001,2.5,0.05,50.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11682,alicante_03001,4.83,14.65,0.33,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11687,alicante_03001,3.1,8.61,0.36,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11688,alicante_03001,1.99,1.33,1.5,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11690,alicante_03001,6.8,2.58,2.64,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11691,alicante_03001,0.99,3.0,0.33,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11714,alicante_03001,3.6,14.4,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11715,alicante_03001,3.7,14.8,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11762,alicante_03001,2.95,11.8,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11770,alicante_03001,3.0,0.09,0.224,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11777,alicante_03001,3.3,0.1,0.224,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11785,alicante_03001,3.95,0.25,0.1008,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11801,alicante_03001,3.95,0.25,0.16,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11847,alicante_03001,4.45,17.8,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11869,alicante_03001,3.95,0.25,0.0992,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11871,alicante_03001,5.89,0.37,0.184,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11873,alicante_03001,5.89,0.37,0.1184,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11918,alicante_03001,3.95,0.25,0.128,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11925,alicante_03001,1.25,1.04,1.2,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11931,alicante_03001,3.95,0.25,0.112,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11933,alicante_03001,3.95,395.0,0.01,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11934,alicante_03001,1.3,6.84,0.19,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11938,alicante_03001,6.0,8.0,0.75,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11941,alicante_03001,5.0,100.0,0.05,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11946,alicante_03001,2.75,8.73,0.315,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11958,alicante_03001,2.15,5.0,0.43,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11959,alicante_03001,0.9,18.0,0.05,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11960,alicante_03001,2.4,12.0,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11963,alicante_03001,1.35,16.88,0.08,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11966,alicante_03001,3.5,70.0,0.05,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11967,alicante_03001,2.25,0.11,1.0,ud,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11968,alicante_03001,2.25,3.0,0.75,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11969,alicante_03001,1.5,7.5,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11971,alicante_03001,1.05,35.0,0.03,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11972,alicante_03001,1.05,43.75,0.024,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11973,alicante_03001,1.5,7.5,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11984,alicante_03001,0.9,18.0,0.05,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11985,alicante_03001,0.9,18.0,0.05,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11986,alicante_03001,0.9,18.0,0.05,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,11994,alicante_03001,2.75,7.86,0.35,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12016,alicante_03001,3.95,13.17,0.3,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12020,alicante_03001,1.9,10.56,0.18,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12033,alicante_03001,4.2,1.06,3.96,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12036,alicante_03001,0.35,1.06,0.33,l,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12037,alicante_03001,2.0,10.0,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12049.1,alicante_03001,1.5,4.29,0.35,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12049.2,alicante_03001,1.5,4.29,0.35,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12051,alicante_03001,1.2,12.0,0.1,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12053,alicante_03001,2.05,8.2,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12056,alicante_03001,4.05,1.62,2.5,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12073,alicante_03001,1.95,8.13,0.24,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12076,alicante_03001,5.85,0.17,0.473,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12083,alicante_03001,3.4,5.67,0.6,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12084,alicante_03001,2.5,10.42,0.24,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12086,alicante_03001,2.45,12.25,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12087,alicante_03001,4.0,4.0,0.004,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12090,alicante_03001,4.0,4.0,0.004,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12091,alicante_03001,4.0,4.0,0.004,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12094,alicante_03001,2.0,10.0,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12107,alicante_03001,5.25,21.0,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12126,alicante_03001,5.25,17.5,0.3,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12130,alicante_03001,5.25,21.0,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12151,alicante_03001,1.95,13.0,0.15,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12171,alicante_03001,2.2,11.0,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12282,alicante_03001,3.2,25.6,0.125,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12347,alicante_03001,2.05,8.2,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12348,alicante_03001,2.05,8.2,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12362,alicante_03001,1.9,31.67,0.06,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12420,alicante_03001,1.0,40.0,0.025,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12421,alicante_03001,1.65,33.0,0.05,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12471,alicante_03001,4.2,19.44,0.216,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12476,alicante_03001,1.1,11.0,0.1,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12493,alicante_03001,3.5,17.5,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12495,alicante_03001,3.25,16.25,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12524,alicante_03001,2.3,23.0,0.1,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12526,alicante_03001,2.8,14.0,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12530,alicante_03001,3.25,16.25,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12531,alicante_03001,2.25,11.25,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12533,alicante_03001,2.25,11.25,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12543,alicante_03001,2.25,11.25,0.2,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12544,alicante_03001,2.75,11.0,0.25,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12562,alicante_03001,1.5,12.0,0.125,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12586,alicante_03001,2.5,25.0,0.1,kg,,True
2026-07-05,2026-07-05T08:29:46.090713+00:00,12747,alicante_03001,2.5,10.0,0.25,kg,,True
